Name,Score,Time,Link,Addr
디폴트밸류,4.1,매일 12:00 ~ 21:00,https://place.map.kakao.com/550496093,"
서울 서대문구 성산로 333
(지번) 연희동 192-17
"
스타벅스 신촌점,4.0,일 08:00 ~ 21:00,https://place.map.kakao.com/10538396,"
서울 서대문구 연세로 10-1 즐거운빌딩 1~3층
(지번) 창천동 18-55
"
보틀라운지,4.8,화~일 10:00 ~ 21:00,https://place.map.kakao.com/1480755504,"
서울 서대문구 홍연길 26 1층
(지번) 연희동 708
"
쿳사,4.8,영업시간 매일 10:00 ~ 16:00,https://place.map.kakao.com/705202577,"
서울 서대문구 증가로 48
(지번) 연희동 100-2
"
레드버튼 신촌점,4.9,일 12:00 ~ 01:00,https://place.map.kakao.com/1520672825,"
서울 서대문구 연세로 8 3층
(지번) 창천동 18-31
"
스타벅스 가재울뉴타운점,4.0,매일 07:00 ~ 21:00,https://place.map.kakao.com/2060053572,"
서울 서대문구 남가좌동 384 2단지 별동상가 1층

"
스타벅스 이대R점,3.7,영업시간 일 09:00 ~ 19:00,https://place.map.kakao.com/725420477,"
서울 서대문구 이화여대길 34
(지번) 대현동 54-4
"
투썸플레이스 신촌점,3.3,매일 08:00 ~ 24:00,https://place.map.kakao.com/11221603,"
서울 서대문구 신촌로 93 1층
(지번) 창천동 30-8
"
알키미스타,4.1,매일 11:00 ~ 01:00,https://place.map.kakao.com/2009562586,"
서울 서대문구 거북골로24길 27-8 1층
(지번) 북가좌동 346-13
"
원앤온리커피,4.1,일요일,https://place.map.kakao.com/560241790,"
서울 서대문구 이화여대7길 31-4 1층
(지번) 대현동 37-7
"
연희대공원,2.8,매일 10:00 ~ 22:00,https://place.map.kakao.com/473697180,"
서울 서대문구 연희로11가길 42
(지번) 연희동 273-9
"
시간이머무는홍차가게,4.8,"월,화,금,토,일 13:00 ~ 21:20",https://place.map.kakao.com/23446983,"
서울 서대문구 연희로16길 7-15
(지번) 연희동 69-3
"
비하인드리메인,3.5,,https://place.map.kakao.com/2104602457,"
서울 서대문구 연희로11라길 10-6
(지번) 연희동 132-32
"
헬로방방 남가좌점,5.0,,https://place.map.kakao.com/1290437759,"
서울 서대문구 명지대길 103 7층
(지번) 남가좌동 2-19
"
스타벅스 홍제역점,3.8,"토,일 08:00 ~ 21:00",https://place.map.kakao.com/143734770,"
서울 서대문구 통일로 451
(지번) 홍제동 301-19
"
벤치커피스튜디오,4.8,영업시간 화~일 11:00 ~ 20:00,https://place.map.kakao.com/1199276033,"
서울 서대문구 연세로2마길 14 2층
(지번) 대현동 104-18
"
방탈출 룸익스케이프 화이트점,4.3,"토,일 10:00 ~ 23:00",https://place.map.kakao.com/1542251042,"
서울 서대문구 명물길 66 2층
(지번) 창천동 5-21
"
서호파이,4.6,"월,화,일요일",https://place.map.kakao.com/928524911,"
서울 서대문구 수색로10길 10
(지번) 북가좌동 383-7
"
꽃피다이화다방,4.6,일 11:00 ~ 22:30,https://place.map.kakao.com/27494928,"
서울 서대문구 이화여대길 75
(지번) 대현동 37-1
"
라플로레종,3.4,매일 12:00 ~ 21:00,https://place.map.kakao.com/1948873687,"
서울 서대문구 연세로12길 37-3 2층
(지번) 창천동 2-37
"
연희커피,3.8,화~일 12:00 ~ 22:00,https://place.map.kakao.com/895804381,"
서울 서대문구 연희맛로 17-21
(지번) 연희동 189-4
"
로네펠트 서대문점,4.1,"영업시간 토,일 08:00 ~ 19:00",https://place.map.kakao.com/1662439887,"
서울 서대문구 충정로 71-5 1층
(지번) 충정로2가 78
"
페이퍼넛츠,4.9,영업시간 일 10:30 ~ 18:00,https://place.map.kakao.com/627728263,"
서울 서대문구 거북골로24길 37-8 1층
(지번) 북가좌동 346-2
"
오디너리핏,3.8,영업시간 매일 12:00 ~ 20:00,https://place.map.kakao.com/211317419,"
서울 서대문구 연희로11가길 48-23 캐비넷클럽 3층
(지번) 연희동 433-10
"
양궁카페 로빈훗 신촌점,5.0,일 13:00 ~ 22:00,https://place.map.kakao.com/258542055,"
서울 서대문구 명물길 32 준성빌딩 4층
(지번) 창천동 13-2
"
설빙 신촌점,3.5,매일 11:00 ~ 23:00,https://place.map.kakao.com/24879347,"
서울 서대문구 연세로 19
(지번) 창천동 31-45
"
카페에뚜왈 충정로점,3.3,영업시간 일 13:00 ~ 19:00,https://place.map.kakao.com/1922765079,"
서울 서대문구 충정로4길 28
(지번) 충정로3가 348-1
"
스타벅스 연희동점,3.2,"토,일 08:00 ~ 22:00",https://place.map.kakao.com/1432966034,"
서울 서대문구 연희로 97
(지번) 연희동 188-2
"
스타벅스 남가좌사거리점,2.9,"토,일 08:00 ~ 22:00",https://place.map.kakao.com/1907850913,"
서울 서대문구 거북골로 84 104동
(지번) 남가좌동 352-15
"
투썸플레이스 가재울뉴타운점,3.4,매일 08:00 ~ 22:00,https://place.map.kakao.com/24997662,"
서울 서대문구 수색로 100 DMC래미안이편한세상 401동 상가 1층
(지번) 북가좌동 470
"
미도파커피하우스,3.0,매일 11:00 ~ 22:00,https://place.map.kakao.com/1650771621,"
서울 서대문구 성산로 317 2층
(지번) 연희동 420-1
"
티앙팡 오후에 홍차 1호점,3.6,매일 12:00 ~ 23:00,https://place.map.kakao.com/8117216,"
서울 서대문구 이화여대2가길 19 1층
(지번) 대현동 54-28
"
스타벅스 신촌명물거리점,3.7,영업시간 일 10:00 ~ 20:00,https://place.map.kakao.com/12695523,"
서울 서대문구 명물길 24 1~5층
(지번) 창천동 13-19
"
퐁신,4.5,매일 10:30 ~ 23:00,https://place.map.kakao.com/1555501555,"
서울 서대문구 거북골로 31-1 2층
(지번) 남가좌동 324-34
"
맥널티커피팩토리,2.9,매일 07:00 ~ 22:00,https://place.map.kakao.com/581457821,"
서울 서대문구 연희로 152 맥널티빌딩 1층
(지번) 연희동 87-2
"
휴,2.7,매일 11:00 ~ 05:00,https://place.map.kakao.com/9619284,"
서울 서대문구 명물길 6 5층
(지번) 창천동 18-5
"
메종드시크릿 방탈출카페,3.6,매일 10:00 ~ 23:30,https://place.map.kakao.com/1196225717,"
서울 서대문구 연세로 30 창천빌딩 4층
(지번) 창천동 31-20
"
커피빈 신촌점,4.4,"토,일 08:00 ~ 23:00",https://place.map.kakao.com/10821672,"
서울 서대문구 연세로 8-1 지하 1층
(지번) 창천동 18-26
"
스타벅스 신촌역점,3.3,영업시간 일 09:00 ~ 20:00,https://place.map.kakao.com/1907611374,"
서울 서대문구 신촌로 73 1층
(지번) 창천동 72-12
"
더클루 신촌프리미엄점,2.6,매일 09:30 ~ 23:30,https://place.map.kakao.com/1969052262,"
서울 서대문구 명물길 62 오시리스타워 지하2층
(지번) 창천동 5-24
"
커피스미스 신촌연대점,2.9,매일 08:00 ~ 24:00,https://place.map.kakao.com/21545999,"
서울 서대문구 연세로 22 2~4층
(지번) 창천동 9-21
"
카페페라 유니크점,2.9,일 08:30 ~ 21:30,https://place.map.kakao.com/1297998927,"
서울 서대문구 이화여대길 52-45 2층~4층
(지번) 대현동 33-8
"
프로토콜,3.6,매일 10:30 ~ 22:00,https://place.map.kakao.com/33873746,"
서울 서대문구 연희로 109 2층
(지번) 연희동 137-1
"
발루토 핀치,4.1,,https://place.map.kakao.com/1330880324,"
서울 서대문구 증가로10길 48
(지번) 남가좌동 325-7
"
스타벅스 연세종합관점,3.4,영업시간 매일 07:00 ~ 16:00,https://place.map.kakao.com/7961931,"
서울 서대문구 연세로 50-1
(지번) 대신동 5
"
보다더카페,3.6,매일 14:00 ~ 01:00,https://place.map.kakao.com/23700661,"
서울 서대문구 세검정로 57 2층
(지번) 홍제동 266-169
"
문베어,4.3,"토,일 11:00 ~ 23:00",https://place.map.kakao.com/1349393694,"
서울 서대문구 명물길 66 1층
(지번) 창천동 5-21
"
일룸 엄마의서재,4.7,일요일,https://place.map.kakao.com/1555123471,"
서울 서대문구 연희로 148 1층
(지번) 연희동 87-5
"
연희38애비뉴,4.8,,https://place.map.kakao.com/2045036495,"
서울 서대문구 연희맛로 38 인준빌딩 지하1층
(지번) 연희동 134-28
"
카페 129-11,3.8,매일 11:00 ~ 22:30,https://place.map.kakao.com/15589117,"
서울 서대문구 연희로11가길 20
(지번) 연희동 129-11
"
내사랑,3.4,영업시간 매일 12:00 ~ 19:30,https://place.map.kakao.com/32501784,"
서울 서대문구 이화여대2길 37
(지번) 대현동 67-80
"
스타벅스 아현역점,5.0,"토,일 08:00 ~ 22:00",https://place.map.kakao.com/447976009,"
서울 서대문구 북아현동 1015 e편한세상신촌4단지 상가 1층

"
커피빈 신촌점,4.4,"토,일 08:00 ~ 23:00",https://place.map.kakao.com/10821672,"
서울 서대문구 연세로 8-1 지하 1층
(지번) 창천동 18-26
"
스타벅스 신촌역점,3.3,영업시간 일 09:00 ~ 20:00,https://place.map.kakao.com/1907611374,"
서울 서대문구 신촌로 73 1층
(지번) 창천동 72-12
"
더클루 신촌프리미엄점,2.6,매일 09:30 ~ 23:30,https://place.map.kakao.com/1969052262,"
서울 서대문구 명물길 62 오시리스타워 지하2층
(지번) 창천동 5-24
"
커피스미스 신촌연대점,2.9,매일 08:00 ~ 24:00,https://place.map.kakao.com/21545999,"
서울 서대문구 연세로 22 2~4층
(지번) 창천동 9-21
"
카페페라 유니크점,2.9,일 08:30 ~ 21:30,https://place.map.kakao.com/1297998927,"
서울 서대문구 이화여대길 52-45 2층~4층
(지번) 대현동 33-8
"
프로토콜,3.6,매일 10:30 ~ 22:00,https://place.map.kakao.com/33873746,"
서울 서대문구 연희로 109 2층
(지번) 연희동 137-1
"
발루토 핀치,4.1,,https://place.map.kakao.com/1330880324,"
서울 서대문구 증가로10길 48
(지번) 남가좌동 325-7
"
스타벅스 연세종합관점,3.4,영업시간 매일 07:00 ~ 16:00,https://place.map.kakao.com/7961931,"
서울 서대문구 연세로 50-1
(지번) 대신동 5
"
보다더카페,3.6,매일 14:00 ~ 01:00,https://place.map.kakao.com/23700661,"
서울 서대문구 세검정로 57 2층
(지번) 홍제동 266-169
"
문베어,4.3,"토,일 11:00 ~ 23:00",https://place.map.kakao.com/1349393694,"
서울 서대문구 명물길 66 1층
(지번) 창천동 5-21
"
일룸 엄마의서재,4.7,일요일,https://place.map.kakao.com/1555123471,"
서울 서대문구 연희로 148 1층
(지번) 연희동 87-5
"
연희38애비뉴,4.8,,https://place.map.kakao.com/2045036495,"
서울 서대문구 연희맛로 38 인준빌딩 지하1층
(지번) 연희동 134-28
"
카페 129-11,3.8,매일 11:00 ~ 22:30,https://place.map.kakao.com/15589117,"
서울 서대문구 연희로11가길 20
(지번) 연희동 129-11
"
내사랑,3.4,영업시간 매일 12:00 ~ 19:30,https://place.map.kakao.com/32501784,"
서울 서대문구 이화여대2길 37
(지번) 대현동 67-80
"
스타벅스 아현역점,5.0,"토,일 08:00 ~ 22:00",https://place.map.kakao.com/447976009,"
서울 서대문구 북아현동 1015 e편한세상신촌4단지 상가 1층

"
할리스 신촌점,3.0,"토,일 10:00 ~ 22:00",https://place.map.kakao.com/21325305,"
서울 서대문구 연세로 34 1층
(지번) 창천동 31-12
"
스타벅스 연세백양로점,4.6,영업시간 매일 09:00 ~ 18:00,https://place.map.kakao.com/27126790,"
서울 서대문구 연세로 50 지하1층
(지번) 신촌동 134
"
꾼낚시카페 홍대신촌점,3.0,매일 12:00 ~ 02:00,https://place.map.kakao.com/27596247,"
서울 서대문구 명물길 66 지하1층
(지번) 창천동 5-21
"
더니커피,4.0,"영업시간 월,화,수,금,토,일 12:00 ~ 20:00",https://place.map.kakao.com/1440666211,"
서울 서대문구 연희로11길 41
(지번) 연희동 129-1
"
헤비사이드,4.4,"월,수,목,금,토,일 11:00 ~ 22:00",https://place.map.kakao.com/1790690109,"
서울 서대문구 북아현로26길 31-6
(지번) 북아현동 1-565
"
여우사이,3.2,"월,화,수,목,일 11:00 ~ 23:00",https://place.map.kakao.com/11950596,"
서울 서대문구 연세로5다길 5 2층
(지번) 창천동 72-5
"
투썸플레이스 동교동삼거리점,2.5,매일 08:30 ~ 23:00,https://place.map.kakao.com/176483459,"
서울 서대문구 신촌로 1 쓰리알유시티빌딩 상가1층
(지번) 창천동 510-2
"
북카페 파오,4.5,매일 10:00 ~ 22:00,https://place.map.kakao.com/1689029862,"
서울 서대문구 이화여대길 34 신흥빌딩 3층
(지번) 대현동 54-4
"
할리스 북가좌점,2.3,매일 08:00 ~ 23:00,https://place.map.kakao.com/15101915,"
서울 서대문구 응암로 89 1,2층
(지번) 북가좌동 326-6
"
라오샹하이,4.9,매일 10:00 ~ 23:00,https://place.map.kakao.com/15718891,"
서울 서대문구 연세로12길 27 2층
(지번) 창천동 2-7
"
파파,4.2,,https://place.map.kakao.com/8581817,"
서울 서대문구 연세로5길 28
(지번) 창천동 62-2
"
소디스커피,4.6,매일 11:00 ~ 22:00,https://place.map.kakao.com/945051806,"
서울 서대문구 연희로 83
(지번) 연희동 188
"
우드사이드커피,4.3,영업시간 매일 12:00 ~ 20:00,https://place.map.kakao.com/807577190,"
서울 서대문구 불광천길 274 1층 101호
(지번) 북가좌동 340-12
"
투썸플레이스 충정로역점,2.1,"토,일 08:00 ~ 22:30",https://place.map.kakao.com/17080672,"
서울 서대문구 충정로 13 삼창빌딩 1층
(지번) 충정로3가 63-1
"
이디야커피 신촌역점,2.6,매일 08:00 ~ 24:00,https://place.map.kakao.com/24757193,"
서울 서대문구 신촌로 87-20 2층
(지번) 창천동 30-20
"
브로큰템퍼 북가좌점,4.6,,https://place.map.kakao.com/1037315824,"
서울 서대문구 불광천길 170 1층
(지번) 북가좌동 344-9
"
메가커피 신촌점,2.8,"월,화,수,목,일 08:00 ~ 23:00",https://place.map.kakao.com/1843190721,"
서울 서대문구 연세로5가길 8-6
(지번) 창천동 31-40
"
미스터힐링 신촌점,5.0,매일 10:00 ~ 24:00,https://place.map.kakao.com/27288806,"
서울 서대문구 신촌로 119 신영스카이텔 지하1층
(지번) 창천동 20-51
"
하우디,5.0,일요일,https://place.map.kakao.com/1889251124,"
서울 서대문구 명지대길 10 2층
(지번) 홍은동 401-15
"
스타벅스 이대ECC점,3.5,영업시간 일 10:00 ~ 17:00,https://place.map.kakao.com/11116783,"
서울 서대문구 대현동 11-1 이화여자대학교 B415호

"
스타벅스 충정타워점,4.3,영업시간 일 09:30 ~ 19:00,https://place.map.kakao.com/12385467,"
서울 서대문구 서소문로 21 1층
(지번) 충정로3가 464
"
쥬쥬펫,3.4,화~일 11:00 ~ 21:00,https://place.map.kakao.com/1981767063,"
서울 서대문구 증가로 13-9
(지번) 연희동 133-30
"
스타벅스 충정로역점,4.1,"영업시간 토,일 09:00 ~ 18:00",https://place.map.kakao.com/17884757,"
서울 서대문구 충정로3가 470

"
카페연희동,4.1,매일 10:00 ~ 22:00,https://place.map.kakao.com/1760477219,"
서울 서대문구 연희맛로 38 1층
(지번) 연희동 134-28
"
잉겔스,4.1,"토,일 10:30 ~ 22:00",https://place.map.kakao.com/1382367548,"
서울 서대문구 연희로2길 62
(지번) 창천동 377
"
래핑폭스,3.5,매일 11:00 ~ 23:00,https://place.map.kakao.com/855786945,"
서울 서대문구 연희로11나길 5 1층
(지번) 연희동 128-25
"
방탈출카페 덫,5.0,,https://place.map.kakao.com/1671959436,"
서울 서대문구 명물길 27-21 지하 1층
(지번) 창천동 46-3
"
스타벅스 연대점,1.8,"영업시간 토,일 09:00 ~ 20:00",https://place.map.kakao.com/10538286,"
서울 서대문구 연세로 35 2~4층
(지번) 창천동 33-9
"
스케네브라운,4.6,영업시간 일 13:00 ~ 18:00,https://place.map.kakao.com/1319981915,"
서울 서대문구 가좌로 67
(지번) 홍은동 403-21
"
투썸플레이스 이대역점,1.9,매일 08:30 ~ 23:50,https://place.map.kakao.com/806447073,"
서울 서대문구 이화여대길 7 2층
(지번) 대현동 40-4
"
투썸플레이스 신촌연세로점,3.9,,https://place.map.kakao.com/1402782800,"
서울 서대문구 연세로 28
(지번) 창천동 31-27
"
뚤리,4.7,"영업시간 월,화,금,토,일 12:00 ~ 19:00",https://place.map.kakao.com/275308910,"
서울 서대문구 홍제천로 198 1층
(지번) 연희동 170-189
"
마이헬싱키카페,3.8,영업시간 일 09:00 ~ 18:00,https://place.map.kakao.com/300599014,"
서울 서대문구 신촌로 203
(지번) 대현동 67-5
"
공차 신촌연세로점,2.3,매일 11:30 ~ 22:30,https://place.map.kakao.com/19749731,"
서울 서대문구 연세로 27
(지번) 창천동 33-30
"
멜로우문,4.9,영업시간 수~일 11:00 ~ 20:00,https://place.map.kakao.com/1174436955,"
서울 서대문구 명지대7길 13 1층
(지번) 남가좌동 3-6
"
낟더쌔임,4.5,,https://place.map.kakao.com/1574346799,"
서울 서대문구 서소문로 61 1층
(지번) 합동 16-2
"
커피빈 연대동문회관점,4.0,일 08:00 ~ 22:00,https://place.map.kakao.com/1019252103,"
서울 서대문구 성산로 515 B동 1~2층
(지번) 대신동 50-5
"
산맥로스터리,3.0,일 12:30 ~ 23:00,https://place.map.kakao.com/1032117623,"
서울 서대문구 증가로 213 동산타운빌딩 1,2층
(지번) 북가좌동 291-26
"
몰리스,3.8,일 12:00 ~ 22:00,https://place.map.kakao.com/26533401,"
서울 서대문구 연세로5다길 22-7 2층
(지번) 창천동 62-21
"
암흑카페,3.0,매일 11:30 ~ 23:00,https://place.map.kakao.com/22262494,"
서울 서대문구 연세로5길 26 준빌딩 8층
(지번) 창천동 62-1
"
스타벅스 신촌아트레온점,3.2,"토,일 08:00 ~ 21:00",https://place.map.kakao.com/17127080,"
서울 서대문구 신촌로 129 1,2층
(지번) 창천동 20-25
"
투썸플레이스 신촌기차역점,2.3,매일 09:30 ~ 23:30,https://place.map.kakao.com/13064347,"
서울 서대문구 신촌역로 31 1층
(지번) 대현동 110-1
"
카페봄봄 이화여대점,5.0,"영업시간 토,일 09:00 ~ 19:00",https://place.map.kakao.com/1866064248,"
서울 서대문구 이화여대길 7 1층
(지번) 대현동 40-9
"
툰앤존 명지대점,5.0,,https://place.map.kakao.com/1364675931,"
서울 서대문구 명지대1길 2 3층
(지번) 남가좌동 322-18
"
빽다방 서대문역점,3.9,일 10:30 ~ 22:00,https://place.map.kakao.com/26532881,"
서울 서대문구 통일로 145 1~3층
(지번) 냉천동 243
"
서울의시간을그리다,4.5,,https://place.map.kakao.com/1954978371,"
서울 서대문구 독립문로 31-6
(지번) 옥천동 44-1
"
카페문,3.5,"토,일 08:00 ~ 21:00",https://place.map.kakao.com/641595686,"
서울 서대문구 이화여대2가길 10
(지번) 대현동 53-29
"
